,Object Begin Date,Historical Period,height,diam,width,depth,num_period,medium_num,classif_num,culture_num
6392,1125,Middle Ages,8.3,-1.0,-1.0,-1.0,3.0,3.08715953307393,3.0804206161137437,3.0
7418,500,Middle Ages,1.8,-1.0,4.0,0.9,3.0,3.0,2.533376226475792,3.0526315789473686
3221,1000,Middle Ages,-1.0,-1.0,11.4,-1.0,3.0,3.0460615153788453,2.3928881179531656,2.618055555555556
2809,1201,Middle Ages,14.0,22.9,-1.0,-1.0,3.0,2.431484115694642,2.228896103896104,2.625
9177,1350,Middle Ages,27.2,-1.0,-1.0,-1.0,3.0,3.0460615153788453,2.3928881179531656,3.1876019575856445
10858,600,Middle Ages,4.4,-1.0,2.1,0.9,3.0,3.2165551839464883,2.533376226475792,3.0843537414965985
10339,900,Middle Ages,21.59,-1.0,0.64,-1.0,3.0,1.702390766694147,1.9660783101003851,2.966666666666667
2156,1300,Middle Ages,5.1,-1.0,4.9,0.1,3.0,2.20310116929334,2.4606598984771573,2.740740740740741
5667,600,Middle Ages,-1.0,2.2,-1.0,-1.0,3.0,2.20310116929334,3.0517543859649123,1.8158293277144928
4695,1400,Middle Ages,-1.0,-1.0,-1.0,-1.0,3.0,1.4676007005253942,1.732608695652174,2.991869918699187
8674,1125,Middle Ages,-1.0,-1.0,-1.0,5.4,3.0,3.08715953307393,3.0804206161137437,3.0
7645,750,Middle Ages,21.9,-1.0,-1.0,-1.0,3.0,2.9278826838087584,3.0517543859649123,3.1876019575856445
3521,1200,Middle Ages,-1.0,4.5,-1.0,-1.0,3.0,2.8318584070796464,3.0598851517637407,2.966666666666667
5091,700,Middle Ages,-1.0,5.1,-1.0,-1.0,3.0,3.145038167938931,3.2746478873239435,2.1368655657988045
3061,1200,Middle Ages,-1.0,2.0,-1.0,-1.0,3.0,2.9278826838087584,3.0598851517637407,3.060606060606061
3224,1368,Middle Ages,21.6,-1.0,-1.0,-1.0,3.0,3.0460615153788453,2.3928881179531656,2.1368655657988045
9417,750,Middle Ages,0.1,0.6,-1.0,-1.0,3.0,2.9278826838087584,3.0517543859649123,3.1876019575856445
8146,700,Middle Ages,1.5,-1.0,-1.0,-1.0,3.0,2.9278826838087584,3.0517543859649123,3.1876019575856445
2506,750,Middle Ages,0.3,1.9,-1.0,-1.0,3.0,2.9278826838087584,3.0517543859649123,3.1876019575856445
11626,1425,Middle Ages,51.7,-1.0,38.0,-1.0,3.0,2.967391304347826,2.8736842105263163,2.0507083065035414
5956,1301,Middle Ages,5.4,-1.0,4.3,-1.0,3.0,2.7614213197969546,2.722163308589608,2.1974758723088343
4074,1400,Middle Ages,20.2,-1.0,19.8,17.0,3.0,1.7721518987341771,2.533376226475792,3.02247191011236
10396,1368,Middle Ages,30.5,-1.0,102.9,-1.0,3.0,2.109263657957245,1.895942245456809,2.1368655657988045
5111,1200,Middle Ages,-1.0,-1.0,-1.0,-1.0,3.0,1.702390766694147,1.732608695652174,2.966666666666667
7817,1475,Middle Ages,26.4,-1.0,12.1,-1.0,3.0,2.431484115694642,2.295774647887324,2.0
6141,500,Middle Ages,-1.0,-1.0,-1.0,-1.0,3.0,2.8318584070796464,3.0598851517637407,3.2494577006507592
8106,1375,Middle Ages,18.1,-1.0,4.5,-1.0,3.0,2.123425692695214,2.295774647887324,2.0993099715870653
6960,1300,Middle Ages,13.6,-1.0,19.2,-1.0,3.0,2.0703541969917514,1.9660783101003851,2.0993099715870653
7477,1450,Middle Ages,-1.0,-1.0,62.4,73.7,3.0,2.0049019607843137,2.058108108108108,2.7419354838709675
521,600,Middle Ages,-1.0,-1.0,-1.0,-1.0,3.0,1.8542148760330581,1.9660783101003851,3.0384615384615383
5542,1301,Middle Ages,-1.0,-1.0,-1.0,102.5,3.0,2.2222222222222223,1.9814665592264304,1.8719351188230855
9370,550,Middle Ages,1.9,-1.0,3.8,0.9,3.0,2.926136363636364,2.533376226475792,3.0843537414965985
10881,700,Middle Ages,-1.0,-1.0,-1.0,-1.0,3.0,2.9278826838087584,3.0517543859649123,3.1876019575856445
1997,1125,Middle Ages,-1.0,-1.0,-1.0,3.8,3.0,3.08715953307393,3.0804206161137437,3.0
127,1400,Middle Ages,-1.0,-1.0,-1.0,17.1,3.0,2.431484115694642,2.533376226475792,1.8716605552645365
9276,1445,Middle Ages,73.7,-1.0,52.1,-1.0,3.0,3.8754961630060873,2.3928881179531656,2.0993099715870653
7100,1125,Middle Ages,-1.0,-1.0,-1.0,5.2,3.0,3.08715953307393,3.0804206161137437,3.0
10653,900,Middle Ages,149.9,-1.0,-1.0,-1.0,3.0,2.7777777777777777,2.3928881179531656,2.1368655657988045
11236,1400,Middle Ages,-1.0,-1.0,-1.0,-1.0,3.0,2.5535714285714284,1.895942245456809,2.5593719332679097
10923,545,Middle Ages,2.1,-1.0,1.0,-1.0,3.0,3.2165551839464883,2.533376226475792,3.0843537414965985
8054,1450,Middle Ages,5.7,-1.0,-1.0,-1.0,3.0,3.0460615153788453,1.9814665592264304,2.1974758723088343
12359,1400,Middle Ages,35.6,23.5,-1.0,-1.0,3.0,3.2165551839464883,2.533376226475792,2.341463414634146
9916,600,Middle Ages,-1.0,7.0,-1.0,-1.0,3.0,2.9278826838087584,2.533376226475792,2.1368655657988045
6259,1400,Middle Ages,7.1,-1.0,3.0,-1.0,3.0,3.0460615153788453,3.0598851517637407,3.078078078078078
2016,700,Middle Ages,18.2,-1.0,0.6,-1.0,3.0,2.9278826838087584,3.0517543859649123,3.1876019575856445
4744,700,Middle Ages,64.7,-1.0,0.4,0.1,3.0,2.9278826838087584,2.533376226475792,3.0444444444444443
11286,650,Middle Ages,-1.0,7.6,-1.0,-1.0,3.0,3.0460615153788453,2.3928881179531656,3.1876019575856445
1009,1300,Middle Ages,16.1,-1.0,10.5,-1.0,3.0,2.3823529411764706,1.9660783101003851,2.0993099715870653
3885,700,Middle Ages,16.8,-1.0,6.0,-1.0,3.0,3.0460615153788453,2.3928881179531656,3.3018018018018016
12763,1400,Middle Ages,-1.0,-1.0,-1.0,-1.0,3.0,1.8542148760330581,2.3076923076923075,3.0
11129,1401,Middle Ages,-1.0,-1.0,24.5,202.9,3.0,2.0049019607843137,2.0750279955207165,2.0993099715870653
4096,1475,Middle Ages,26.0,-1.0,23.2,-1.0,3.0,2.338842975206612,2.228896103896104,2.0507083065035414
383,900,Middle Ages,2.9,-1.0,2.2,2.0,3.0,2.9278826838087584,2.533376226475792,3.1739130434782608
5916,1226,Middle Ages,8.7,-1.0,0.5,-1.0,3.0,2.8318584070796464,2.4606598984771573,1.8866819221967963
5538,1392,Middle Ages,99.1,-1.0,40.6,-1.0,3.0,2.109263657957245,1.895942245456809,1.8158293277144928
3598,1401,Middle Ages,33.0,-1.0,16.5,-1.0,3.0,2.123425692695214,2.3100558659217882,1.7472527472527473
4912,1240,Middle Ages,8.9,-1.0,0.2,-1.0,3.0,2.9331046312178386,2.4606598984771573,1.8866819221967963
10949,545,Middle Ages,2.0,-1.0,1.8,0.7,3.0,3.2165551839464883,2.533376226475792,3.0843537414965985
9110,1375,Middle Ages,-1.0,-1.0,15.6,37.47,3.0,2.123425692695214,2.0750279955207165,1.7472527472527473
9405,850,Middle Ages,6.0,-1.0,-1.0,-1.0,3.0,2.20310116929334,2.3928881179531656,3.1876019575856445
7753,684,Middle Ages,-1.0,2.2,-1.0,-1.0,3.0,2.8318584070796464,2.533376226475792,3.2307692307692313
5471,600,Middle Ages,-1.0,3.8,-1.0,-1.0,3.0,1.7721518987341771,3.0517543859649123,1.8158293277144928
9094,500,Middle Ages,-1.0,-1.0,-1.0,-1.0,3.0,2.8318584070796464,3.0598851517637407,3.2494577006507592
7589,1400,Middle Ages,11.1,-1.0,27.0,-1.0,3.0,2.5535714285714284,1.895942245456809,2.5593719332679097
4606,1150,Middle Ages,42.5,-1.0,-1.0,-1.0,3.0,2.272727272727273,2.3928881179531656,1.8158293277144928
10278,1400,Middle Ages,29.2,-1.0,18.1,18.4,3.0,2.0656063618290257,2.4606598984771573,2.1974758723088343
10549,900,Middle Ages,-1.0,-1.0,-1.0,-1.0,3.0,2.9278826838087584,3.0598851517637407,3.0
5878,600,Middle Ages,6.7,-1.0,8.3,-1.0,3.0,2.7595561035758323,2.0561683195847618,3.3641912512716177
65,1300,Middle Ages,-1.0,15.3,-1.0,-1.0,3.0,1.8542148760330581,2.117241379310345,3.0
13380,750,Middle Ages,0.5,1.6,-1.0,-1.0,3.0,2.9278826838087584,3.0517543859649123,3.1876019575856445
3332,1125,Middle Ages,-1.0,-1.0,-1.0,3.2,3.0,3.08715953307393,3.0804206161137437,3.0
7333,1467,Middle Ages,-1.0,-1.0,-1.0,-1.0,3.0,2.8318584070796464,2.533376226475792,2.0993099715870653
5023,1475,Middle Ages,14.4,-1.0,23.8,14.4,3.0,1.9674796747967482,2.6,3.02247191011236
8023,800,Middle Ages,31.8,-1.0,8.6,-1.0,3.0,3.0460615153788453,2.3928881179531656,2.341463414634146
10136,600,Middle Ages,4.4,-1.0,1.5,0.4,3.0,2.20310116929334,2.533376226475792,3.0843537414965985
3189,600,Middle Ages,-1.0,3.2,-1.0,-1.0,3.0,2.9278826838087584,2.533376226475792,2.1368655657988045
13221,1125,Middle Ages,-1.0,-1.0,-1.0,3.2,3.0,3.08715953307393,3.0804206161137437,3.0
12242,1450,Middle Ages,22.9,-1.0,0.6,-1.0,3.0,2.169675090252708,3.0804206161137437,2.4579945799458
7502,600,Middle Ages,-1.0,-1.0,-1.0,-1.0,3.0,2.7595561035758323,3.0612244897959178,3.3641912512716177
1939,800,Middle Ages,7.9,-1.0,4.1,2.5,3.0,3.2165551839464883,3.0598851517637407,2.8666666666666667
6721,1400,Middle Ages,32.4,-1.0,-1.0,-1.0,3.0,2.152631578947368,1.891170431211499,1.8158293277144928
12033,1400,Middle Ages,-1.0,117.5,-1.0,-1.0,3.0,2.431484115694642,2.533376226475792,1.8716605552645365
6531,600,Middle Ages,11.1,-1.0,8.0,-1.0,3.0,2.7595561035758323,2.0561683195847618,3.3641912512716177
9795,1100,Middle Ages,7.5,-1.0,20.0,-1.0,3.0,2.1510791366906474,2.0561683195847618,3.1739130434782608
4340,580,Middle Ages,4.3,-1.0,5.3,0.6,3.0,2.7595561035758323,2.0561683195847618,3.3641912512716177
4292,1400,Middle Ages,30.5,-1.0,24.1,-1.0,3.0,2.341317365269461,2.295774647887324,2.0993099715870653
8855,700,Middle Ages,8.6,-1.0,4.3,-1.0,3.0,2.0656063618290257,3.0598851517637407,3.078078078078078
830,1125,Middle Ages,-1.0,-1.0,-1.0,3.5,3.0,3.08715953307393,3.0804206161137437,3.0
12174,580,Middle Ages,7.0,-1.0,7.8,-1.0,3.0,2.7595561035758323,2.0561683195847618,3.3641912512716177
4224,1300,Middle Ages,27.9,-1.0,40.6,-1.0,3.0,1.981003799240152,1.9660783101003851,2.0993099715870653
9764,1475,Middle Ages,-1.0,-1.0,-1.0,-1.0,3.0,2.0703541969917514,1.9660783101003851,2.0993099715870653
5151,1125,Middle Ages,-1.0,-1.0,-1.0,3.2,3.0,3.08715953307393,3.0804206161137437,3.0
6654,1405,Middle Ages,15.9,-1.0,11.4,-1.0,3.0,2.123425692695214,2.295774647887324,2.0993099715870653
9279,1485,Middle Ages,-1.0,-1.0,-1.0,-1.0,3.0,1.981003799240152,1.9660783101003851,2.0993099715870653
13330,1150,Middle Ages,14.0,-1.0,-1.0,-1.0,3.0,3.0460615153788453,2.533376226475792,3.1876019575856445
6665,1450,Middle Ages,-1.0,-1.0,-1.0,-1.0,3.0,2.0703541969917514,1.9660783101003851,2.0993099715870653
10093,600,Middle Ages,14.8,-1.0,34.1,-1.0,3.0,2.7595561035758323,3.0612244897959178,3.3641912512716177
4471,524,Middle Ages,59.1,-1.0,38.1,-1.0,3.0,2.0835561497326203,2.3928881179531656,2.1368655657988045
12422,1125,Middle Ages,-1.0,-1.0,-1.0,3.2,3.0,3.08715953307393,3.0804206161137437,3.0
13367,500,Middle Ages,3.9,-1.0,7.0,-1.0,3.0,2.8318584070796464,3.0598851517637407,3.2494577006507592
12540,1400,Middle Ages,16.2,-1.0,26.6,-1.0,3.0,1.6046511627906976,2.8736842105263163,1.22
3569,1300,Middle Ages,28.5,-1.0,3.8,1.2,3.0,2.123425692695214,2.8969072164948453,2.0993099715870653
12974,1300,Middle Ages,-1.0,-1.0,-1.0,-1.0,3.0,2.7596153846153846,2.8736842105263163,1.8866819221967963
9556,700,Middle Ages,7.9,-1.0,3.7,-1.0,3.0,2.0656063618290257,3.0598851517637407,3.078078078078078
11880,1368,Middle Ages,19.1,-1.0,-1.0,-1.0,3.0,1.9447983014862,2.0561683195847618,2.1368655657988045
5933,1400,Middle Ages,-1.0,7.6,-1.0,-1.0,3.0,2.431484115694642,2.533376226475792,1.8716605552645365
9625,1042,Middle Ages,2.8,-1.0,0.1,-1.0,3.0,2.9278826838087584,3.040983606557377,3.1739130434782608
4880,580,Middle Ages,3.4,-1.0,4.2,-1.0,3.0,2.7595561035758323,2.722163308589608,3.3641912512716177
6846,1200,Middle Ages,4.4,-1.0,7.6,12.1,3.0,1.982170147733061,2.0561683195847618,2.1368655657988045
5234,500,Middle Ages,12.1,-1.0,-1.0,-1.0,3.0,3.08715953307393,3.0804206161137437,3.0843537414965985
2604,1100,Middle Ages,-1.0,-1.0,-1.0,-1.0,3.0,1.8542148760330581,1.9660783101003851,2.7419354838709675
8446,1368,Middle Ages,29.8,-1.0,-1.0,-1.0,3.0,3.3714285714285714,2.533376226475792,2.1368655657988045
2601,1100,Middle Ages,3.8,-1.0,-1.0,-1.0,3.0,3.0460615153788453,2.533376226475792,1.957142857142857
5580,750,Middle Ages,0.3,1.9,-1.0,-1.0,3.0,2.9278826838087584,3.0517543859649123,3.1876019575856445
7911,700,Middle Ages,1.8,-1.0,-1.0,-1.0,3.0,2.9278826838087584,3.0517543859649123,3.1876019575856445
11907,907,Middle Ages,24.8,-1.0,8.3,-1.0,3.0,2.0835561497326203,2.3928881179531656,2.1368655657988045
13113,1127,Middle Ages,5.4,13.0,-1.0,-1.0,3.0,2.1510791366906474,2.0561683195847618,2.1368655657988045
9481,1125,Middle Ages,8.3,-1.0,-1.0,-1.0,3.0,3.08715953307393,3.0804206161137437,3.0
472,1125,Middle Ages,-1.0,-1.0,-1.0,4.1,3.0,3.08715953307393,3.0804206161137437,3.0
8814,800,Middle Ages,-1.0,-1.0,-1.0,-1.0,3.0,2.9278826838087584,3.0598851517637407,3.0
4538,1200,Middle Ages,0.6,-1.0,-1.0,-1.0,3.0,2.9278826838087584,3.0598851517637407,2.9166666666666665
422,1414,Middle Ages,154.0,-1.0,290.0,-1.0,3.0,1.5738354806739343,1.8506493506493509,1.8158293277144928
7841,500,Middle Ages,2.8,-1.0,0.1,-1.0,3.0,3.2165551839464883,2.533376226475792,3.0843537414965985
10069,1300,Middle Ages,4.4,-1.0,4.8,-1.0,3.0,3.0460615153788453,3.0517543859649123,3.1876019575856445
9884,1115,Middle Ages,11.4,11.1,-1.0,-1.0,3.0,2.1510791366906474,2.0561683195847618,2.1368655657988045
4300,1300,Middle Ages,61.8,-1.0,70.6,-1.0,3.0,1.981003799240152,1.9660783101003851,1.78021978021978
7209,700,Middle Ages,63.1,-1.0,0.4,0.1,3.0,2.9278826838087584,2.533376226475792,3.0444444444444443
13218,1301,Middle Ages,9.3,-1.0,5.0,-1.0,3.0,2.7614213197969546,2.722163308589608,2.1974758723088343
3301,1368,Middle Ages,-1.0,3.2,-1.0,-1.0,3.0,2.9278826838087584,3.0517543859649123,2.1368655657988045
7734,600,Middle Ages,13.5,-1.0,33.5,-1.0,3.0,2.7595561035758323,3.0612244897959178,3.3641912512716177
3736,1470,Middle Ages,19.4,-1.0,5.3,2.1,3.0,2.0656063618290257,2.533376226475792,1.8434845472618837
326,600,Middle Ages,15.9,-1.0,0.5,0.5,3.0,1.9606164383561644,2.533376226475792,3.0843537414965985
10017,1368,Middle Ages,22.2,-1.0,24.1,-1.0,3.0,2.109263657957245,1.895942245456809,2.1368655657988045
3104,600,Middle Ages,-1.0,13.67,-1.0,-1.0,3.0,1.702390766694147,1.732608695652174,3.0
2882,500,Middle Ages,-1.0,-1.0,-1.0,-1.0,3.0,2.8318584070796464,3.0598851517637407,3.2494577006507592
3906,1345,Middle Ages,-1.0,-1.0,-1.0,-1.0,3.0,1.7721518987341771,2.8969072164948453,2.2857142857142856
5283,1200,Middle Ages,14.1,-1.0,12.4,0.9,3.0,3.2165551839464883,2.533376226475792,3.1739130434782608
3926,1425,Middle Ages,18.4,-1.0,17.1,-1.0,3.0,2.123425692695214,2.228896103896104,2.1974758723088343
1279,700,Middle Ages,2.7,-1.0,3.2,-1.0,3.0,2.9278826838087584,3.0517543859649123,3.1876019575856445
12357,1200,Middle Ages,-1.0,-1.0,-1.0,-1.0,3.0,2.9278826838087584,3.0598851517637407,3.35
12271,600,Middle Ages,5.8,-1.0,11.1,-1.0,3.0,2.7595561035758323,2.0561683195847618,3.3641912512716177
2896,1400,Middle Ages,-1.0,-1.0,-1.0,-1.0,3.0,1.5738354806739343,1.895942245456809,1.8158293277144928
374,1475,Middle Ages,21.6,-1.0,-1.0,-1.0,3.0,1.8992805755395683,2.228896103896104,1.8719351188230855
6092,1425,Middle Ages,51.4,-1.0,37.3,-1.0,3.0,2.967391304347826,2.8736842105263163,2.0507083065035414
2737,1440,Middle Ages,4.8,-1.0,25.4,-1.0,3.0,2.7612732095490715,3.0804206161137437,1.8866819221967963
13135,700,Middle Ages,-1.0,-1.0,4.0,-1.0,3.0,2.9278826838087584,2.533376226475792,3.1876019575856445
5829,500,Middle Ages,-1.0,-1.0,-1.0,-1.0,3.0,2.8318584070796464,3.0598851517637407,3.2494577006507592
2484,1201,Middle Ages,-1.0,-1.0,8.3,11.4,3.0,1.9606164383561644,2.3100558659217882,2.0507083065035414
4140,600,Middle Ages,9.5,-1.0,4.2,1.2,3.0,2.8106508875739644,2.533376226475792,3.0843537414965985
10878,650,Middle Ages,-1.0,2.5,-1.0,-1.0,3.0,3.0460615153788453,2.3928881179531656,3.1876019575856445
6256,1067,Middle Ages,-1.0,18.4,-1.0,-1.0,3.0,1.982170147733061,2.0561683195847618,2.1368655657988045
9726,600,Middle Ages,11.0,-1.0,7.3,-1.0,3.0,2.7595561035758323,2.0561683195847618,3.3641912512716177
9471,1400,Middle Ages,141.0,-1.0,62.9,60.3,3.0,2.431484115694642,2.533376226475792,1.8716605552645365
1397,700,Middle Ages,-1.0,2.0,-1.0,-1.0,3.0,2.9278826838087584,3.0517543859649123,3.1876019575856445
1406,750,Middle Ages,0.3,1.9,-1.0,-1.0,3.0,2.9278826838087584,3.0517543859649123,3.1876019575856445
6845,600,Middle Ages,10.0,-1.0,3.2,1.4,3.0,2.431484115694642,2.533376226475792,3.0843537414965985
4152,500,Middle Ages,-1.0,-1.0,-1.0,-1.0,3.0,2.0835561497326203,2.533376226475792,3.0843537414965985
3665,1467,Middle Ages,84.8,-1.0,31.1,-1.0,3.0,1.7298728813559323,1.895942245456809,1.8158293277144928
8790,1400,Middle Ages,16.1,-1.0,-1.0,-1.0,3.0,2.431484115694642,2.0561683195847618,3.3018018018018016
1190,1400,Middle Ages,22.7,-1.0,17.5,-1.0,3.0,2.341317365269461,2.295774647887324,2.0993099715870653
7144,1200,Middle Ages,-1.0,-1.0,-1.0,-1.0,3.0,2.1510791366906474,2.0561683195847618,1.8615384615384616
574,500,Middle Ages,-1.0,-1.0,-1.0,10.7,3.0,2.8318584070796464,3.0598851517637407,3.2494577006507592
11469,800,Middle Ages,-1.0,-1.0,-1.0,-1.0,3.0,3.0460615153788453,2.3928881179531656,3.1876019575856445
7842,1400,Middle Ages,-1.0,201.9,-1.0,-1.0,3.0,1.702390766694147,2.3928881179531656,2.0993099715870653
12155,1401,Middle Ages,1.6,-1.0,-1.0,1.9,3.0,3.0460615153788453,2.722163308589608,1.8716605552645365
13074,1400,Middle Ages,14.6,-1.0,3.9,1.7,3.0,2.431484115694642,2.533376226475792,2.0507083065035414
4662,1200,Middle Ages,-1.0,19.3,-1.0,-1.0,3.0,2.1510791366906474,2.0561683195847618,1.8615384615384616
9021,800,Middle Ages,-1.0,-1.0,-1.0,-1.0,3.0,2.1820083682008367,3.0598851517637407,3.0625
11895,500,Middle Ages,10.0,-1.0,10.5,-1.0,3.0,2.8318584070796464,3.0598851517637407,3.2494577006507592
4143,500,Middle Ages,2.6,-1.0,1.9,1.0,3.0,3.2165551839464883,2.533376226475792,3.0843537414965985
6613,1175,Middle Ages,17.1,-1.0,3.8,3.8,3.0,2.780701754385965,2.4606598984771573,2.0507083065035414
8959,1270,Middle Ages,-1.0,-1.0,-1.0,17.8,3.0,1.702390766694147,2.722163308589608,1.8866819221967963
9705,1267,Middle Ages,99.2,-1.0,37.7,-1.0,3.0,2.455089820359281,1.895942245456809,2.1368655657988045
1587,1400,Middle Ages,25.6,-1.0,19.1,-1.0,3.0,2.341317365269461,2.295774647887324,2.0993099715870653
9043,1400,Middle Ages,91.8,-1.0,205.7,72.4,3.0,2.431484115694642,2.091633466135458,2.0507083065035414
11937,500,Middle Ages,19.5,-1.0,100.0,4.2,3.0,1.702390766694147,2.091633466135458,3.3641912512716177
4672,500,Middle Ages,9.6,-1.0,4.5,1.6,3.0,2.8106508875739644,2.533376226475792,3.0843537414965985
1150,1290,Middle Ages,22.8,-1.0,33.5,-1.0,3.0,2.7595561035758323,2.8736842105263163,1.22
5216,600,Middle Ages,-1.0,1.9,-1.0,-1.0,3.0,2.9278826838087584,3.0517543859649123,1.8158293277144928
11089,600,Middle Ages,13.5,-1.0,20.3,-1.0,3.0,2.7595561035758323,2.0561683195847618,3.3641912512716177
2230,1260,Middle Ages,28.9,-1.0,45.1,-1.0,3.0,3.08715953307393,3.0804206161137437,1.8866819221967963
7056,500,Middle Ages,-1.0,3.7,-1.0,-1.0,3.0,2.8318584070796464,3.0598851517637407,3.2494577006507592
1123,1150,Middle Ages,36.8,-1.0,-1.0,-1.0,3.0,3.0460615153788453,2.533376226475792,3.0
5820,1100,Middle Ages,-1.0,-1.0,-1.0,-1.0,3.0,3.2165551839464883,3.0598851517637407,2.675
10611,1390,Middle Ages,45.7,-1.0,-1.0,-1.0,3.0,2.1510791366906474,2.0561683195847618,1.8158293277144928
1363,800,Middle Ages,13.34,-1.0,19.05,-1.0,3.0,1.8542148760330581,1.9660783101003851,3.0625
12846,1368,Middle Ages,41.6,-1.0,132.1,-1.0,3.0,2.109263657957245,1.895942245456809,2.1368655657988045
11264,1400,Middle Ages,-1.0,9.8,-1.0,-1.0,3.0,2.431484115694642,2.533376226475792,1.8716605552645365
5470,500,Middle Ages,12.8,-1.0,1.9,1.2,3.0,2.431484115694642,2.533376226475792,3.0843537414965985
308,1400,Middle Ages,-1.0,-1.0,-1.0,-1.0,3.0,2.5535714285714284,1.895942245456809,2.5593719332679097
5647,629,Middle Ages,27.2,-1.0,4.0,-1.0,3.0,2.20310116929334,2.533376226475792,3.1739130434782608
10431,1485,Middle Ages,-1.0,36.2,-1.0,-1.0,3.0,1.8505747126436785,3.0804206161137437,2.0993099715870653
5311,1400,Middle Ages,-1.0,-1.0,-1.0,-1.0,3.0,2.8318584070796464,3.0598851517637407,2.991869918699187
5136,1203,Middle Ages,17.5,8.6,-1.0,-1.0,3.0,2.1510791366906474,2.0561683195847618,2.1368655657988045
9952,1475,Middle Ages,-1.0,-1.0,-1.0,58.42,3.0,2.0128205128205128,1.9142857142857144,2.0993099715870653
2396,775,Middle Ages,4.4,-1.0,3.1,2.3,3.0,2.780701754385965,2.533376226475792,3.0
2215,1400,Middle Ages,7.6,6.4,-1.0,-1.0,3.0,2.1510791366906474,2.0561683195847618,1.8158293277144928
12478,1200,Middle Ages,54.6,-1.0,41.3,-1.0,3.0,2.7612732095490715,3.0804206161137437,1.8866819221967963
11486,1401,Middle Ages,15.9,-1.0,13.3,-1.0,3.0,2.431484115694642,2.3100558659217882,1.9293478260869563
13349,700,Middle Ages,20.3,-1.0,14.6,-1.0,3.0,2.0835561497326203,2.3928881179531656,2.1368655657988045
6994,1125,Middle Ages,13.0,-1.0,7.1,0.2,3.0,2.9331046312178386,2.4606598984771573,3.0
6100,1125,Middle Ages,-1.0,-1.0,-1.0,4.0,3.0,3.08715953307393,3.0804206161137437,3.0
2857,1308,Middle Ages,39.2,-1.0,218.3,-1.0,3.0,2.455089820359281,1.895942245456809,2.1368655657988045
979,500,Middle Ages,14.0,-1.0,10.2,-1.0,3.0,2.7815126050420167,2.3928881179531656,2.1368655657988045
9535,1250,Middle Ages,-1.0,10.4,-1.0,-1.0,3.0,2.967391304347826,2.8736842105263163,2.5
13086,1300,Middle Ages,113.0,-1.0,50.2,-1.0,3.0,2.455089820359281,1.895942245456809,2.1368655657988045
2984,1315,Middle Ages,71.8,-1.0,34.9,-1.0,3.0,2.7612732095490715,3.0804206161137437,2.0507083065035414
1045,1150,Middle Ages,10.2,-1.0,10.2,0.3,3.0,2.780701754385965,2.4606598984771573,2.4579945799458
7653,1400,Middle Ages,11.1,-1.0,27.0,-1.0,3.0,2.5535714285714284,1.895942245456809,2.5593719332679097
12636,600,Middle Ages,5.5,-1.0,4.8,-1.0,3.0,2.7595561035758323,2.0561683195847618,3.3641912512716177
2235,1100,Middle Ages,31.45,-1.0,33.66,-1.0,3.0,1.8542148760330581,1.9660783101003851,3.0
9741,1400,Middle Ages,-1.0,-1.0,-1.0,-1.0,3.0,1.914751236543497,1.9660783101003851,2.0993099715870653
12669,600,Middle Ages,20.7,-1.0,1.0,-1.0,3.0,2.1820083682008367,2.533376226475792,3.0843537414965985
911,1101,Middle Ages,61.0,-1.0,45.7,-1.0,3.0,2.776119402985074,2.295774647887324,3.0
4465,1400,Middle Ages,-1.0,-1.0,-1.0,-1.0,3.0,2.5535714285714284,1.895942245456809,2.5593719332679097
10669,1000,Middle Ages,-1.0,-1.0,-1.0,3.8,3.0,2.20310116929334,3.0598851517637407,3.078078078078078
6136,1295,Middle Ages,-1.0,-1.0,-1.0,-1.0,3.0,2.0656063618290257,2.4606598984771573,1.8866819221967963
4746,500,Middle Ages,-1.0,-1.0,-1.0,-1.0,3.0,2.8318584070796464,3.0598851517637407,3.2494577006507592
5349,500,Middle Ages,-1.0,-1.0,-1.0,-1.0,3.0,2.1820083682008367,3.0598851517637407,3.2494577006507592
2956,500,Middle Ages,-1.0,8.9,-1.0,-1.0,3.0,2.9278826838087584,3.0598851517637407,3.2494577006507592
9400,1400,Middle Ages,16.0,-1.0,14.5,-1.0,3.0,1.7298728813559323,1.895942245456809,2.28125
7191,600,Middle Ages,-1.0,-1.0,-1.0,-1.0,3.0,2.776119402985074,2.533376226475792,3.0843537414965985
2590,1368,Middle Ages,24.8,-1.0,25.6,-1.0,3.0,2.109263657957245,1.895942245456809,2.1368655657988045
1748,1371,Middle Ages,32.4,-1.0,45.1,-1.0,3.0,1.5738354806739343,1.895942245456809,1.8158293277144928
5115,1100,Middle Ages,21.0,-1.0,13.0,-1.0,3.0,2.5535714285714284,1.942942942942943,1.8158293277144928
