Historical Period,height,diam,width,depth,num_period,medium_num,classif_num,culture_num
Antiquity,7.9,-1.0,19.7,23.2,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
Antiquity,12.1,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.080420616113744,3.9941093308199815
Antiquity,7.9,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
Antiquity,5.1,-1.0,8.3,-1.0,4.0,2.9278826838087584,3.995565410199557,4.0
Antiquity,-1.0,12.5,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.9941093308199815
Antiquity,1.6,-1.0,1.3,-1.0,4.0,3.08715953307393,3.080420616113744,3.9059653916211294
Antiquity,12.7,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.993417115499701,2.0993099715870653
Antiquity,-1.0,11.8,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.995656894679696
Antiquity,9.5,-1.0,-1.0,-1.0,4.0,3.0460615153788453,2.533376226475792,3.3018018018018016
Antiquity,12.1,-1.0,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.9941093308199815
Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,1.702390766694147,1.2923228346456692,2.9325842696629216
Antiquity,4.5,-1.0,1.4,1.5,4.0,2.926136363636364,2.533376226475792,4.0
Antiquity,7.3,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.080420616113744,3.9941093308199815
Antiquity,11.1,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.080420616113744,3.9059653916211294
Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.080420616113744,3.9941093308199815
Antiquity,-1.0,17.8,-1.0,-1.0,4.0,3.0460615153788453,3.2746478873239435,2.1368655657988045
Antiquity,22.9,-1.0,-1.0,-1.0,4.0,2.7815126050420167,3.2307692307692317,2.1368655657988045
Antiquity,10.0,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.080420616113744,3.9941093308199815
Antiquity,11.5,-1.0,9.3,6.3,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
Antiquity,2.1,-1.0,4.6,0.5,4.0,3.8754961630060873,3.9998039600078417,3.9941093308199815
Antiquity,-1.0,2.69,-1.0,-1.0,4.0,2.431484115694642,2.533376226475792,3.849557522123893
Antiquity,29.8,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9941093308199815
Antiquity,-1.0,18.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.995656894679696
Antiquity,13.0,-1.0,22.5,-1.0,4.0,2.9278826838087584,2.533376226475792,3.981916817359856
Antiquity,2.01,-1.0,4.19,4.09,4.0,3.2165551839464883,2.533376226475792,4.0
Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.080420616113744,3.3641912512716177
Antiquity,3.5,-1.0,2.4,-1.0,4.0,2.9278826838087584,3.995565410199557,3.995656894679696
Antiquity,1.6,-1.0,1.7,2.2,4.0,2.9278826838087584,3.995565410199557,3.995656894679696
Antiquity,10.5,-1.0,3.2,-1.0,4.0,2.9278826838087584,3.0517543859649123,2.536977491961415
Antiquity,-1.0,7.9,-1.0,-1.0,4.0,2.9331046312178386,3.0598851517637407,4.0
Antiquity,-1.0,-1.0,-1.0,13.4,4.0,3.0460615153788453,3.998734977862112,4.0
Antiquity,-1.0,9.2,-1.0,-1.0,4.0,3.8754961630060873,3.993417115499701,3.9941093308199815
Antiquity,-1.0,10.7,-1.0,-1.0,4.0,3.8754961630060873,3.993417115499701,3.9059653916211294
Antiquity,23.4,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.99710843373494
Antiquity,8.3,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.080420616113744,3.9941093308199815
Antiquity,-1.0,17.81,-1.0,-1.0,4.0,3.2165551839464883,2.533376226475792,4.0
Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
Antiquity,-1.0,15.1,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.9941093308199815
Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,2.9331046312178386,3.0598851517637407,4.0
Antiquity,8.6,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.993417115499701,3.9059653916211294
Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.995656894679696
Antiquity,-1.0,1.9,-1.0,-1.0,4.0,2.9278826838087584,3.0598851517637407,3.9722222222222223
Antiquity,-1.0,6.99,-1.0,-1.0,4.0,3.08715953307393,3.080420616113744,3.849557522123893
Antiquity,8.6,-1.0,9.5,-1.0,4.0,3.8754961630060873,3.9998039600078417,4.0
Antiquity,8.1,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,4.0
Antiquity,-1.0,10.7,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,4.0
Antiquity,1.6,2.5,-1.0,-1.0,4.0,3.0460615153788453,2.533376226475792,3.02247191011236
Antiquity,22.2,-1.0,7.0,-1.0,4.0,3.0460615153788453,2.533376226475792,3.9126213592233015
Antiquity,14.0,-1.0,10.5,-1.0,4.0,2.8318584070796464,2.533376226475792,2.618055555555556
Antiquity,12.2,-1.0,22.5,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
Antiquity,-1.0,4.2,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,4.0
Antiquity,-1.0,14.1,-1.0,-1.0,4.0,2.431484115694642,3.998734977862112,3.99710843373494
Antiquity,10.5,-1.0,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.995656894679696
Antiquity,11.8,-1.0,18.4,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
Antiquity,-1.0,4.3,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,4.0
Antiquity,-1.0,-1.0,7.0,10.2,4.0,3.0460615153788453,2.310055865921788,3.9941093308199815
Antiquity,2.9,-1.0,1.9,0.4,4.0,3.8754961630060873,3.9998039600078417,3.9941093308199815
Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.080420616113744,3.3641912512716177
Antiquity,12.7,-1.0,27.94,-1.0,4.0,1.854214876033058,1.9660783101003847,4.0
Antiquity,8.6,-1.0,4.6,-1.0,4.0,3.08715953307393,3.080420616113744,3.3641912512716177
Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.995656894679696
Antiquity,-1.0,18.3,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.99710843373494
Antiquity,7.1,-1.0,4.9,2.8,4.0,2.0835561497326203,2.533376226475792,3.8412698412698414
Antiquity,5.5,-1.0,4.6,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.995656894679696
Antiquity,3.0,-1.0,3.3,0.5,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
Antiquity,16.8,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.993417115499701,3.9059653916211294
Antiquity,5.7,-1.0,7.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.930635838150288
Antiquity,7.8,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.080420616113744,3.9941093308199815
Antiquity,-1.0,31.6,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.99710843373494
Antiquity,-1.0,8.2,-1.0,-1.0,4.0,2.20310116929334,2.533376226475792,4.0
Antiquity,8.6,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.080420616113744,3.9941093308199815
Antiquity,11.3,-1.0,16.8,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.930635838150288
Antiquity,-1.0,2.2,-1.0,-1.0,4.0,3.8409090909090913,3.995565410199557,3.99710843373494
Antiquity,1.1,-1.0,1.0,0.2,4.0,3.08715953307393,3.993197278911565,3.9941093308199815
Antiquity,9.2,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
Antiquity,3.8,-1.0,2.6,0.5,4.0,3.8754961630060873,3.9998039600078417,3.9941093308199815
Antiquity,13.5,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.080420616113744,3.9941093308199815
Antiquity,2.9,-1.0,9.5,18.8,4.0,2.132530120481928,2.533376226475792,3.8412698412698414
Antiquity,6.3,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.080420616113744,3.9941093308199815
Antiquity,11.4,-1.0,11.7,-1.0,4.0,2.8318584070796464,2.533376226475792,2.5593719332679097
Antiquity,-1.0,14.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.995656894679696
Antiquity,-1.0,8.5,-1.0,-1.0,4.0,2.9331046312178386,3.0598851517637407,4.0
Antiquity,-1.0,10.5,-1.0,-1.0,4.0,3.8754961630060873,3.993417115499701,3.9059653916211294
Antiquity,-1.0,5.4,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
Antiquity,13.5,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.993417115499701,3.9059653916211294
Antiquity,-1.0,5.3,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
Antiquity,3.1,-1.0,3.1,0.2,4.0,3.08715953307393,3.080420616113744,3.9941093308199815
Antiquity,-1.0,4.7,-1.0,-1.0,4.0,2.9331046312178386,3.0598851517637407,4.0
Antiquity,9.7,-1.0,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.9941093308199815
Antiquity,14.0,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.995656894679696
Antiquity,15.4,-1.0,-1.0,-1.0,4.0,3.0460615153788453,2.533376226475792,2.1368655657988045
Antiquity,-1.0,14.6,-1.0,-1.0,4.0,3.8754961630060873,3.993417115499701,3.99710843373494
Antiquity,-1.0,7.62,-1.0,-1.0,4.0,3.08715953307393,3.080420616113744,3.9941093308199815
Antiquity,18.3,-1.0,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.9059653916211294
Antiquity,29.4,-1.0,13.6,14.5,4.0,3.8754961630060873,1.295343137254902,4.0
Antiquity,6.9,-1.0,19.9,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.99710843373494
Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,2.9278826838087584,3.995565410199557,3.995656894679696
Antiquity,-1.0,6.5,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,4.0
Antiquity,12.7,-1.0,5.08,-1.0,4.0,3.0460615153788453,2.533376226475792,4.0
Antiquity,3.7,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.080420616113744,4.0
Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
Antiquity,-1.0,2.8,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,2.9278826838087584,2.117241379310345,3.2494577006507592
Antiquity,2.3,-1.0,0.2,-1.0,4.0,2.20310116929334,3.040983606557377,3.9941093308199815
Antiquity,7.0,-1.0,5.7,-1.0,4.0,3.0460615153788453,2.533376226475792,2.1368655657988045
Antiquity,4.1,-1.0,9.5,-1.0,4.0,3.8754961630060873,3.993417115499701,3.9941093308199815
Antiquity,35.8,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
Antiquity,24.3,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.080420616113744,3.9941093308199815
Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,2.9278826838087584,3.995565410199557,3.9059653916211294
Antiquity,40.0,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
Antiquity,33.5,-1.0,14.0,-1.0,4.0,1.981003799240152,1.9660783101003847,2.1368655657988045
Antiquity,-1.0,-1.0,2.9,10.2,4.0,3.3714285714285714,2.533376226475792,2.1368655657988045
Antiquity,-1.0,9.9,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.99710843373494
Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,2.9331046312178386,3.0598851517637407,4.0
Antiquity,10.16,-1.0,10.8,-1.0,4.0,1.854214876033058,1.9660783101003847,4.0
Antiquity,-1.0,2.7,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.995656894679696
Antiquity,2.7,-1.0,-1.0,5.2,4.0,3.0460615153788453,3.0517543859649123,3.1876019575856445
Antiquity,3.8,-1.0,12.1,-1.0,4.0,1.981003799240152,1.9660783101003847,1.8158293277144928
Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.993417115499701,3.9059653916211294
Antiquity,-1.0,4.7,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
Antiquity,-1.0,15.5,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
Antiquity,19.4,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
Antiquity,8.3,-1.0,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.995656894679696
Antiquity,-1.0,4.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,4.0
Antiquity,-1.0,7.0,-1.0,-1.0,4.0,2.1077844311377247,2.310055865921788,1.8719351188230853
Antiquity,7.6,-1.0,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.9941093308199815
Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.995656894679696
Antiquity,4.1,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.993417115499701,3.99710843373494
Antiquity,121.3,-1.0,50.8,-1.0,4.0,1.7280405405405406,2.1531914893617023,2.1368655657988045
Antiquity,-1.0,2.4,-1.0,-1.0,4.0,3.08715953307393,3.080420616113744,3.9941093308199815
Antiquity,-1.0,1.4,-1.0,-1.0,4.0,2.20310116929334,2.533376226475792,4.0
Antiquity,7.6,-1.0,2.6,0.5,4.0,3.655913978494624,2.533376226475792,3.981916817359856
Antiquity,-1.0,22.6,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.99710843373494
Antiquity,2.69,-1.0,5.89,-1.0,4.0,3.8754961630060873,3.993417115499701,3.99710843373494
Antiquity,10.8,-1.0,6.6,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9941093308199815
Antiquity,-1.0,5.9,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,4.0
Antiquity,3.1,-1.0,4.9,-1.0,4.0,3.08715953307393,3.080420616113744,3.9941093308199815
Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,1.7298728813559323,2.378571428571429,3.3641912512716177
Antiquity,38.7,-1.0,29.1,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
Antiquity,17.3,-1.0,17.3,6.7,4.0,3.0460615153788453,2.533376226475792,3.981916817359856
Antiquity,3.48,-1.0,2.21,-1.0,4.0,3.08715953307393,3.080420616113744,3.849557522123893
Antiquity,-1.0,3.5,-1.0,-1.0,4.0,2.9278826838087584,3.995565410199557,3.99710843373494
Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,2.9331046312178386,3.0598851517637407,4.0
Antiquity,14.8,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.080420616113744,3.9941093308199815
Antiquity,12.3,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.080420616113744,3.9941093308199815
Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.080420616113744,3.3641912512716177
Antiquity,4.6,-1.0,6.9,-1.0,4.0,3.08715953307393,3.080420616113744,3.9941093308199815
Antiquity,2.2,-1.0,8.9,-1.0,4.0,3.8754961630060873,3.993417115499701,3.9941093308199815
Antiquity,-1.0,-1.0,8.6,-1.0,4.0,3.0460615153788453,3.0517543859649123,3.3018018018018016
Antiquity,1.0,-1.0,0.5,-1.0,4.0,2.9278826838087584,3.995565410199557,3.99710843373494
Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.080420616113744,3.9941093308199815
Antiquity,11.4,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9941093308199815
Antiquity,24.9,-1.0,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.995656894679696
Antiquity,10.5,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
Antiquity,3.8,-1.0,13.3,-1.0,4.0,1.981003799240152,1.9660783101003847,3.253012048192772
Antiquity,-1.0,5.4,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.9059653916211294
Antiquity,10.5,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.993417115499701,3.9059653916211294
Antiquity,3.2,-1.0,-1.0,-1.0,4.0,2.9278826838087584,3.0598851517637407,3.35
Antiquity,5.7,4.8,-1.0,-1.0,4.0,3.0460615153788453,2.533376226475792,3.3018018018018016
Antiquity,35.7,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.995656894679696
Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,2.20310116929334,3.040983606557377,3.9941093308199815
Antiquity,3.8,-1.0,8.9,-1.0,4.0,3.8754961630060873,3.993417115499701,3.9941093308199815
Antiquity,-1.0,32.9,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
Antiquity,31.8,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.99710843373494
Antiquity,20.2,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
Antiquity,5.9,-1.0,17.7,-1.0,4.0,2.1820083682008367,3.995565410199557,3.9941093308199815
Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,1.7721518987341771,1.7850467289719627,1.843484547261884
Antiquity,16.8,-1.0,15.5,-1.0,4.0,3.0460615153788453,3.998734977862112,2.4579945799458
Antiquity,3.8,-1.0,5.0,-1.0,4.0,2.9278826838087584,3.995565410199557,3.9059653916211294
Antiquity,3.0,-1.0,11.0,-1.0,4.0,3.8754961630060873,3.993417115499701,3.9941093308199815
Antiquity,6.7,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.080420616113744,3.9059653916211294
Antiquity,12.7,-1.0,9.5,-1.0,4.0,3.8754961630060873,2.3928881179531656,2.5593719332679097
Antiquity,-1.0,12.1,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.995656894679696
Antiquity,16.2,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
Antiquity,5.31,-1.0,9.7,-1.0,4.0,2.431484115694642,2.533376226475792,4.0
Antiquity,4.1,-1.0,9.8,-1.0,4.0,3.8754961630060873,3.993417115499701,3.9941093308199815
Antiquity,5.9,-1.0,6.3,0.8,4.0,3.8754961630060873,3.9998039600078417,4.0
Antiquity,1.9,-1.0,4.3,0.7,4.0,3.0460615153788453,2.4606598984771573,3.9941093308199815
Antiquity,-1.0,8.8,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,4.0
Antiquity,-1.0,31.8,-1.0,-1.0,4.0,2.9278826838087584,3.995565410199557,3.9941093308199815
Antiquity,6.4,-1.0,11.4,-1.0,4.0,3.0460615153788453,2.533376226475792,3.7125
Antiquity,19.4,-1.0,12.9,-1.0,4.0,3.0460615153788453,2.533376226475792,3.1876019575856445
Antiquity,3.3,-1.0,4.0,0.5,4.0,3.8754961630060873,3.9998039600078417,4.0
Antiquity,3.8,-1.0,2.0,-1.0,4.0,3.08715953307393,3.080420616113744,3.9941093308199815
Antiquity,-1.0,4.1,-1.0,-1.0,4.0,3.08715953307393,3.080420616113744,3.9941093308199815
Antiquity,13.5,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
Antiquity,7.0,-1.0,9.5,0.6,4.0,3.8754961630060873,3.9998039600078417,3.9941093308199815
Antiquity,2.5,-1.0,4.2,2.4,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
Antiquity,-1.0,12.4,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.9059653916211294
Antiquity,3.5,-1.0,4.4,-1.0,4.0,3.0460615153788453,2.533376226475792,2.1368655657988045
Antiquity,-1.0,43.2,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.9059653916211294
Antiquity,-1.0,10.6,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.995656894679696
Antiquity,18.1,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.995656894679696
Antiquity,-1.0,4.2,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,4.0
Antiquity,37.8,-1.0,25.8,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,2.9278826838087584,3.0598851517637407,3.9375
Antiquity,10.5,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.99710843373494
Antiquity,-1.0,3.6,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.99710843373494
Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,2.9278826838087584,2.533376226475792,4.0
Antiquity,-1.0,-1.0,7.6,17.8,4.0,3.0460615153788453,2.722163308589608,1.843484547261884
Antiquity,5.99,-1.0,7.39,-1.0,4.0,3.0460615153788453,2.533376226475792,1.8615384615384616
Antiquity,2.7,-1.0,2.1,-1.0,4.0,3.0460615153788453,2.722163308589608,3.995656894679696
Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,2.9278826838087584,3.0598851517637407,3.2494577006507592
Antiquity,3.0,-1.0,3.9,0.4,4.0,3.8754961630060873,3.9998039600078417,4.0
Antiquity,-1.0,3.8,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.99710843373494
Antiquity,9.6,-1.0,9.4,-1.0,4.0,3.08715953307393,3.080420616113744,3.0843537414965985
Antiquity,-1.0,8.6,-1.0,-1.0,4.0,3.8754961630060873,3.993417115499701,3.9941093308199815
Antiquity,34.3,-1.0,35.6,-1.0,4.0,3.0460615153788453,2.533376226475792,3.1876019575856445
Antiquity,-1.0,5.7,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
Antiquity,-1.0,11.8,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.99710843373494
Antiquity,22.1,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.995656894679696
Antiquity,24.4,-1.0,30.0,-1.0,4.0,1.6005762179151388,1.5754518705338378,2.1368655657988045
Antiquity,9.5,-1.0,4.8,-1.0,4.0,1.981003799240152,1.9660783101003847,1.8158293277144928
Antiquity,10.0,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.993417115499701,3.99710843373494
Antiquity,-1.0,3.3,-1.0,-1.0,4.0,3.08715953307393,3.080420616113744,3.9941093308199815
Antiquity,23.5,-1.0,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.995656894679696
Antiquity,-1.0,9.4,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.995656894679696
Antiquity,-1.0,16.7,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.99710843373494
Antiquity,10.4,-1.0,-1.0,-1.0,4.0,3.0460615153788453,2.3928881179531656,3.9
Antiquity,-1.0,18.7,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.9059653916211294
Antiquity,7.3,-1.0,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.9941093308199815
Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.080420616113744,3.3641912512716177
Antiquity,-1.0,12.7,-1.0,-1.0,4.0,3.08715953307393,3.080420616113744,3.9941093308199815
Antiquity,110.5,-1.0,-1.0,-1.0,4.0,3.0460615153788453,2.533376226475792,1.8158293277144928
Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,3.2165551839464883,2.533376226475792,3.930635838150288
Antiquity,11.3,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
Antiquity,2.5,-1.0,1.4,-1.0,4.0,3.08715953307393,3.080420616113744,3.9941093308199815
Antiquity,8.3,-1.0,5.7,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.930635838150288
Antiquity,2.2,-1.0,2.2,1.4,4.0,3.1272727272727274,3.993197278911565,3.9941093308199815
Antiquity,-1.0,4.8,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.99710843373494
Antiquity,9.9,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.993417115499701,3.9059653916211294
Antiquity,36.2,-1.0,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.9059653916211294
Antiquity,-1.0,8.6,-1.0,-1.0,4.0,3.08715953307393,2.722163308589608,3.9941093308199815
Antiquity,1.8,-1.0,2.1,2.7,4.0,3.0460615153788453,3.993197278911565,3.9941093308199815
Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,2.20310116929334,2.533376226475792,3.849557522123893
Antiquity,-1.0,15.2,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.99710843373494
Antiquity,8.9,-1.0,3.6,-1.0,4.0,2.776119402985074,2.533376226475792,3.9941093308199815
Antiquity,-1.0,2.2,-1.0,-1.0,4.0,3.0460615153788453,2.310055865921788,1.8716605552645365
Antiquity,14.8,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
Antiquity,2.1,-1.0,0.8,-1.0,4.0,3.08715953307393,3.080420616113744,3.1818181818181817
Antiquity,8.3,-1.0,-1.0,-1.0,4.0,3.0460615153788453,2.533376226475792,2.1368655657988045
Antiquity,29.1,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.995656894679696
Antiquity,1.5,-1.0,0.6,1.3,4.0,2.9278826838087584,3.995565410199557,3.9059653916211294
Antiquity,-1.0,-1.0,-1.0,26.0,4.0,3.0460615153788453,3.998734977862112,4.0
Antiquity,4.3,-1.0,13.0,-1.0,4.0,3.0460615153788453,2.533376226475792,3.9126213592233015
Antiquity,24.0,-1.0,-1.0,-1.0,4.0,2.1510791366906474,2.0561683195847618,1.8158293277144928
Antiquity,20.0,-1.0,5.6,-1.0,4.0,3.3714285714285714,2.533376226475792,2.1368655657988045
Antiquity,10.1,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.080420616113744,3.9059653916211294
Antiquity,-1.0,1.7,-1.0,-1.0,4.0,3.08715953307393,3.080420616113744,3.9941093308199815
Antiquity,4.4,-1.0,8.9,-1.0,4.0,3.0460615153788453,2.533376226475792,3.7125
Antiquity,-1.0,58.4,-1.0,-1.0,4.0,3.08715953307393,3.080420616113744,3.9941093308199815
Antiquity,3.2,-1.0,8.3,-1.0,4.0,3.8754961630060873,3.993417115499701,3.9941093308199815
Antiquity,0.8,-1.0,1.9,-1.0,4.0,3.0,2.533376226475792,3.981916817359856
